Item_Weight,Item_Visibility,Item_Type,Item_MRP,Outlet_Identifier,Outlet_Establishment_Year,Outlet_Type,Item_Identifier_DR,Item_Identifier_FD,Item_Identifier_NC,Item_Fat_Content_Low Fat,Item_Fat_Content_Regular,Outlet_Size_High,Outlet_Size_Medium,Outlet_Size_Small,Outlet_Location_Type_Tier 1,Outlet_Location_Type_Tier 2,Outlet_Location_Type_Tier 3,Item_Outlet_Sales
11.65,0.03242518,7,38.8164,0,23,0,1,0,0,1,0,0,0,1,0,0,1,0
15.7,0.075661985,5,181.366,0,23,0,0,1,0,1,0,0,0,1,0,0,1,0
12.3,0.106928681,6,173.7396,2,14,1,0,1,0,0,1,0,0,1,0,1,0,1
7.39,0.120180894,11,141.447,1,34,1,0,0,1,1,0,1,0,0,0,0,1,1
5.695,0.118535581,1,256.3988,4,36,0,0,1,0,0,1,0,0,1,1,0,0,0
11.6,0.017845372,3,179.0686,2,14,1,0,1,0,1,0,0,0,1,0,1,0,1
12.65,0.069707771,10,51.0324,3,12,2,0,1,0,1,0,0,1,0,0,0,1,0
16.5,0.061330521,9,178.7318,0,23,0,0,0,1,1,0,0,0,1,0,0,1,0
19.35,0.016531033,5,122.4098,5,36,3,0,1,0,1,0,0,1,0,0,0,1,1
18.75,0.052554508,13,190.3504,5,36,3,0,1,0,1,0,0,1,0,0,0,1,1
15.2,0.053930934,10,256.033,0,23,0,0,1,0,1,0,0,0,1,0,0,1,1
14.5,0.127638966,0,104.5332,5,36,3,0,1,0,0,1,0,1,0,0,0,1,1
20.85,0.032448523,0,177.866,8,24,1,0,1,0,1,0,0,0,1,1,0,0,1
11.1,0.060302689,5,175.8712,0,23,0,0,1,0,0,1,0,0,1,0,0,1,0
8.93,0.028417272,4,154.534,8,24,1,1,0,0,1,0,0,0,1,1,0,0,1
9.6,0.014209811,13,188.1872,6,17,1,0,1,0,0,1,0,0,1,0,1,0,1
14,0.041754584,13,53.464,5,36,3,0,1,0,0,1,0,1,0,0,0,1,1
12.3,0.05271592,9,189.653,3,12,2,0,0,1,1,0,0,1,0,0,0,1,0
20.25,0.059055045,9,247.346,7,19,1,0,0,1,1,0,0,0,1,0,1,0,1
7.93,0.071425647,8,45.9086,3,12,2,0,0,1,1,0,0,1,0,0,0,1,1
14.6,0.059405152,9,179.6976,8,24,1,0,0,1,1,0,0,0,1,1,0,0,1
12.85,0.022696131,6,179.9318,3,12,2,0,1,0,1,0,0,1,0,0,0,1,1
19.5,0.076798609,14,231.8958,5,36,3,1,0,0,0,1,0,1,0,0,0,1,1
7.785,0.155316936,6,64.151,4,36,0,0,1,0,1,0,0,0,1,1,0,0,0
15.25,0.065896556,13,179.266,8,24,1,0,1,0,0,1,0,0,1,1,0,0,1
17.25,0.19875618,9,250.7724,4,36,0,0,0,1,1,0,0,0,1,1,0,0,0
18.7,0.046159928,8,152.3682,9,22,1,0,0,1,1,0,0,1,0,1,0,0,1
10.1,0.032075379,3,50.9008,1,34,1,0,1,0,1,0,1,0,0,0,0,1,0
17.5,0.012620221,4,144.8102,0,23,0,0,1,0,0,1,0,0,1,0,0,1,0
20.2,0.059894378,6,125.9678,9,22,1,0,1,0,0,1,0,1,0,1,0,0,1
11.65,0.040597054,6,187.324,7,19,1,0,1,0,1,0,0,0,1,0,1,0,1
6.135,0.115010655,14,161.5236,6,17,1,1,0,0,1,0,0,0,1,0,1,0,1
17.5,0.026740767,5,261.291,5,36,3,0,1,0,1,0,0,1,0,0,0,1,1
15,0.077622622,1,121.8414,0,23,0,0,1,0,1,0,0,0,1,0,0,1,0
12.65,0.069817659,10,53.5324,2,14,1,0,1,0,1,0,0,0,1,0,1,0,0
5.655,0.176070535,14,144.0102,2,14,1,1,0,0,1,0,0,0,1,0,1,0,1
5.78,0.095919472,1,162.6552,5,36,3,0,1,0,1,0,0,1,0,0,0,1,1
6.825,0.046408928,3,153.2998,5,36,3,0,1,0,0,1,0,1,0,0,0,1,1
9.6,0.035780385,13,241.317,2,14,1,0,1,0,1,0,0,0,1,0,1,0,1
5.945,0.093214866,9,129.1652,7,19,1,0,0,1,1,0,0,0,1,0,1,0,1
19.6,0.047888606,8,42.277,6,17,1,0,0,1,1,0,0,0,1,0,1,0,0
20.6,0.0480335,6,188.2556,7,19,1,0,1,0,0,1,0,0,1,0,1,0,1
16,0.115570552,6,57.5246,6,17,1,0,1,0,0,1,0,0,1,0,1,0,0
20.75,0.053930934,14,153.0024,6,17,1,1,0,0,1,0,0,0,1,0,1,0,1
10.8,0.052149675,14,239.9564,9,22,1,1,0,0,1,0,0,1,0,1,0,0,1
13.15,0.043727261,13,182.595,1,34,1,0,1,0,1,0,1,0,0,0,0,1,1
12.35,0.038657256,6,110.257,3,12,2,0,1,0,0,1,0,1,0,0,0,1,1
6.71,0.035731825,1,218.3166,3,12,2,0,1,0,1,0,0,1,0,0,0,1,1
20.6,0.046280998,13,177.4344,2,14,1,0,1,0,0,1,0,0,1,0,1,0,1
11.35,0.045052492,13,102.6016,9,22,1,0,1,0,0,1,0,1,0,1,0,0,1
7.725,0.029236727,9,123.8414,2,14,1,0,0,1,1,0,0,0,1,0,1,0,1
13.65,0.013064516,6,115.5834,7,19,1,0,1,0,0,1,0,0,1,0,1,0,1
18.5,0.025907416,10,87.7172,2,14,1,0,1,0,1,0,0,0,1,0,1,0,0
15.5,0.12639886,6,177.0028,2,14,1,0,1,0,0,1,0,0,1,0,1,0,1
12.15,0.053930934,15,119.244,6,17,1,0,1,0,1,0,0,0,1,0,1,0,1
18.35,0.015301418,7,105.2938,6,17,1,1,0,0,1,0,0,0,1,0,1,0,1
18.7,0.070349402,5,228.601,5,36,3,0,1,0,0,1,0,1,0,0,0,1,1
20.35,0.053930934,6,234.7958,4,36,0,0,1,0,0,1,0,0,1,1,0,0,0
10.8,0.041663111,8,188.6214,5,36,3,0,0,1,1,0,0,1,0,0,0,1,1
9.3,0.042463728,7,121.9388,3,12,2,1,0,0,1,0,0,1,0,0,0,1,1
7.84,0.154363209,3,50.835,2,14,1,0,1,0,0,1,0,0,1,0,1,0,0
8.93,0.02827966,4,152.234,5,36,3,1,0,0,1,0,0,1,0,0,0,1,1
11.15,0.057021156,0,106.8622,9,22,1,0,1,0,1,0,0,1,0,1,0,0,1
9.195,0.015949001,0,84.1592,2,14,1,0,1,0,1,0,0,0,1,0,1,0,1
19.35,0.01863822,13,110.2544,3,12,2,0,1,0,0,1,0,1,0,0,0,1,1
16.6,0.135944247,7,172.0422,9,22,1,1,0,0,1,0,0,1,0,1,0,0,1
12.35,0.277459381,10,156.3946,4,36,0,0,1,0,0,1,0,0,1,1,0,0,0
7.42,0.053930934,12,184.3582,4,36,0,0,1,0,0,1,0,0,1,1,0,0,0
7.35,0.028571132,6,40.8454,1,34,1,0,1,0,1,0,1,0,0,0,0,1,0
20.6,0.053930934,8,148.8392,8,24,1,0,0,1,1,0,0,0,1,1,0,0,1
17,0.135075924,6,170.3106,5,36,3,0,1,0,1,0,0,1,0,0,0,1,1
15.1,0.100423086,6,144.7786,2,14,1,0,1,0,0,1,0,0,1,0,1,0,1
7.5,0.032599801,5,238.1906,1,34,1,0,1,0,1,0,1,0,0,0,0,1,1
15.25,0.08995645,5,217.1192,9,22,1,0,1,0,1,0,0,1,0,1,0,0,1
9,0.069487587,8,266.6884,1,34,1,0,0,1,1,0,1,0,0,0,0,1,1
19.5,0.128206001,1,155.9314,8,24,1,0,1,0,1,0,0,0,1,1,0,0,1
5.8,0.130955811,4,90.3172,8,24,1,0,1,0,1,0,0,0,1,1,0,0,1
12.35,0.072334667,4,49.1692,1,34,1,0,1,0,0,1,1,0,0,0,0,1,0
7.075,0.058346939,4,142.2128,8,24,1,0,1,0,1,0,0,0,1,1,0,0,1
17.2,0.056941603,6,222.5088,1,34,1,0,1,0,0,1,1,0,0,0,0,1,1
18.7,0.046348967,8,153.6682,2,14,1,0,0,1,1,0,0,0,1,0,1,0,1
21,0.049583899,13,193.8478,2,14,1,0,1,0,1,0,0,0,1,0,1,0,1
20.25,0.059268885,9,246.446,2,14,1,0,0,1,1,0,0,0,1,0,1,0,1
21.25,0.01005532,10,183.1608,2,14,1,0,1,0,1,0,0,0,1,0,1,0,1
19,0.103449993,6,225.472,8,24,1,0,1,0,0,1,0,0,1,1,0,0,1
7.36,0.052312034,5,58.5588,8,24,1,0,1,0,1,0,0,0,1,1,0,0,0
7.475,0.075361182,9,155.6656,5,36,3,0,0,1,1,0,0,1,0,0,0,1,1
6.235,0.118858866,9,263.291,9,22,1,0,0,1,1,0,0,1,0,1,0,0,1
19.35,0.062476391,0,164.5184,1,34,1,0,1,0,0,1,1,0,0,0,0,1,1
14.85,0.019511288,4,262.591,8,24,1,0,1,0,0,1,0,0,1,1,0,0,1
10.695,0.061008889,2,177.5712,2,14,1,0,1,0,0,1,0,0,1,0,1,0,1
20.35,0.141129263,13,121.6072,5,36,3,0,1,0,1,0,0,1,0,0,0,1,1
6.57,0.066338717,7,261.4278,3,12,2,1,0,0,1,0,0,1,0,0,0,1,1
12.6,0.087630566,6,110.0228,7,19,1,0,1,0,1,0,0,0,1,0,1,0,1
15.1,0.105666833,6,41.6796,8,24,1,0,1,0,0,1,0,0,1,1,0,0,0
5.82,0.081096613,9,170.379,2,14,1,0,0,1,1,0,0,0,1,0,1,0,1
13.5,0.060603014,0,85.554,7,19,1,0,1,0,1,0,0,0,1,0,1,0,1
12.15,0.062541552,15,34.3532,3,12,2,0,1,0,1,0,0,1,0,0,0,1,0
18.5,0.053930934,13,119.8124,2,14,1,0,1,0,1,0,0,0,1,0,1,0,1
14.8,0.078576075,14,78.467,4,36,0,1,0,0,1,0,0,0,1,1,0,0,0
13.8,0.096592065,4,54.893,5,36,3,1,0,0,1,0,0,1,0,0,0,1,1
8.785,0.045465958,6,120.8414,4,36,0,0,1,0,1,0,0,0,1,1,0,0,0
15.2,0.033436336,9,107.3912,5,36,3,0,0,1,1,0,0,1,0,0,0,1,1
15,0.118868155,13,229.4694,6,17,1,0,1,0,1,0,0,0,1,0,1,0,1
6.42,0.053211728,4,177.6002,5,36,3,0,1,0,1,0,0,1,0,0,0,1,1
15.2,0.160665697,13,227.5352,4,36,0,0,1,0,1,0,0,0,1,1,0,0,0
7.81,0.055216312,3,125.5046,6,17,1,0,1,0,0,1,0,0,1,0,1,0,1
7.905,0.010012319,13,250.4408,8,24,1,0,1,0,1,0,0,0,1,1,0,0,1
16.1,0.160379061,5,33.6558,3,12,2,0,1,0,0,1,0,1,0,0,0,1,0
12.6,0.123727659,4,253.0356,0,23,0,0,1,0,0,1,0,0,1,0,0,1,0
8.945,0.146701312,4,262.291,0,23,0,0,1,0,0,1,0,0,1,0,0,1,1
14.3,0.026375082,5,79.6302,7,19,1,0,1,0,1,0,0,0,1,0,1,0,0
7.05,0.148764535,13,111.1912,4,36,0,0,1,0,1,0,0,0,1,1,0,0,0
20.2,0.118025091,0,195.811,2,14,1,0,1,0,0,1,0,0,1,0,1,0,1
5.785,0.038724612,6,263.9252,1,34,1,0,1,0,0,1,1,0,0,0,0,1,1
18.85,0.042716162,3,257.833,9,22,1,0,1,0,1,0,0,1,0,1,0,0,1
15.5,0.075868843,0,261.7568,9,22,1,0,1,0,0,1,0,1,0,1,0,0,1
18.85,0.167844438,9,193.9136,9,22,1,0,0,1,1,0,0,1,0,1,0,0,1
11.5,0.125857678,5,100.5358,7,19,1,0,1,0,0,1,0,0,1,0,1,0,1
18.35,0.091780142,5,182.5266,5,36,3,0,1,0,0,1,0,1,0,0,0,1,1
5.365,0.14024028,12,171.0764,8,24,1,0,1,0,0,1,0,0,1,1,0,0,1
11.1,0.104784329,6,150.4366,4,36,0,0,1,0,1,0,0,0,1,1,0,0,0
15.7,0.098031771,8,151.3024,4,36,0,0,0,1,1,0,0,0,1,1,0,0,0
7.6,0.142632186,15,172.3448,9,22,1,0,1,0,0,1,0,1,0,1,0,0,1
11.65,0.019117392,10,110.6544,4,36,0,0,1,0,0,1,0,0,1,1,0,0,0
13.65,0.077390746,8,54.693,7,19,1,0,0,1,1,0,0,0,1,0,1,0,0
6.86,0.03674399,9,231.201,2,14,1,0,0,1,1,0,0,0,1,0,1,0,1
8.485,0.10178199,8,104.699,4,36,0,0,0,1,1,0,0,0,1,1,0,0,0
13,0.099887103,9,45.906,2,14,1,0,0,1,1,0,0,0,1,0,1,0,0
8.945,0.087823675,4,261.091,7,19,1,0,1,0,0,1,0,0,1,0,1,0,1
9.6,0.022404493,1,102.499,2,14,1,0,1,0,0,1,0,0,1,0,1,0,1
18.85,0.090850115,7,126.6336,6,17,1,1,0,0,1,0,0,0,1,0,1,0,1
6.78,0.066892471,6,186.424,3,12,2,0,1,0,1,0,0,1,0,0,0,1,1
15.6,0.045168898,4,242.9854,3,12,2,0,1,0,1,0,0,1,0,0,0,1,1
17.7,0.174228338,6,117.1834,1,34,1,0,1,0,1,0,1,0,0,0,0,1,0
18.6,0.118419683,11,58.3588,7,19,1,0,0,1,1,0,0,0,1,0,1,0,1
19.6,0.053930934,8,150.3024,3,12,2,0,0,1,1,0,0,1,0,0,0,1,1
9.3,0.067055339,5,184.2292,3,12,2,0,1,0,1,0,0,1,0,0,0,1,1
11.5,0.053930934,6,129.3652,1,34,1,0,1,0,1,0,1,0,0,0,0,1,1
19.35,0.086905536,6,78.8644,4,36,0,0,1,0,0,1,0,0,1,1,0,0,0
6.135,0.132183029,14,115.086,0,23,0,1,0,0,1,0,0,0,1,0,0,1,0
15.75,0.054920146,0,195.8452,6,17,1,0,1,0,1,0,0,0,1,0,1,0,1
11.5,0.126114605,5,99.3358,3,12,2,0,1,0,0,1,0,1,0,0,0,1,0
13,0.030064132,3,58.022,1,34,1,0,1,0,0,1,1,0,0,0,0,1,0
11.8,0.11507174,14,198.2084,1,34,1,1,0,0,1,0,1,0,0,0,0,1,1
18,0.008589133,0,81.0618,2,14,1,0,1,0,1,0,0,0,1,0,1,0,1
20.85,0.094512029,1,104.5648,0,23,0,0,1,0,0,1,0,0,1,0,0,1,0
6.825,0.104784329,8,266.0226,4,36,0,0,0,1,1,0,0,0,1,1,0,0,0
19.7,0.053930934,7,125.9362,9,22,1,1,0,0,1,0,0,1,0,1,0,0,1
12.15,0.015460726,5,211.8928,8,24,1,0,1,0,1,0,0,0,1,1,0,0,1
20.1,0.124910635,4,109.6228,0,23,0,0,1,0,1,0,0,0,1,0,0,1,0
17.6,0.01561108,9,182.5976,5,36,3,0,0,1,1,0,0,1,0,0,0,1,1
14.15,0.042352822,4,51.6982,3,12,2,1,0,0,1,0,0,1,0,0,0,1,1
6.63,0.010937229,13,55.8588,6,17,1,0,1,0,0,1,0,0,1,0,1,0,0
15.2,0.053930934,14,96.6752,8,24,1,1,0,0,1,0,0,0,1,1,0,0,0
18,0.12470444,5,120.3124,7,19,1,0,1,0,1,0,0,0,1,0,1,0,1
6.67,0.053930934,13,133.0626,9,22,1,0,1,0,0,1,0,1,0,1,0,0,1
19.35,0.021490911,6,122.1098,9,22,1,0,1,0,0,1,0,1,0,1,0,0,1
20.7,0.021518435,0,157.5288,3,12,2,0,1,0,1,0,0,1,0,0,0,1,1
11.1,0.010639596,3,84.1908,6,17,1,0,1,0,1,0,0,0,1,0,1,0,0
9,0.079668739,3,79.6644,3,12,2,0,1,0,1,0,0,1,0,0,0,1,1
18.75,0.052766297,13,189.7504,1,34,1,0,1,0,1,0,1,0,0,0,0,1,1
16.75,0.029799965,13,39.1822,7,19,1,0,1,0,1,0,0,0,1,0,1,0,0
15.2,0.012184999,8,50.3034,2,14,1,0,0,1,1,0,0,0,1,0,1,0,0
10,0.076755106,5,141.618,0,23,0,0,1,0,1,0,0,0,1,0,0,1,0
11,0.185306514,1,125.6046,4,36,0,0,1,0,1,0,0,0,1,1,0,0,0
20.2,0.096906831,10,175.5028,3,12,2,0,1,0,0,1,0,1,0,0,0,1,1
15.2,0.091763303,13,228.5352,8,24,1,0,1,0,1,0,0,0,1,1,0,0,1
16,0.099053537,9,212.6902,1,34,1,0,0,1,1,0,1,0,0,0,0,1,0
18.7,0.053930934,13,256.6672,3,12,2,0,1,0,1,0,0,1,0,0,0,1,1
12.6,0.09619424,13,210.8612,6,17,1,0,1,0,1,0,0,0,1,0,1,0,1
11.5,0.020876485,8,133.7942,5,36,3,0,0,1,1,0,0,1,0,0,0,1,1
8.42,0.187918654,8,65.4168,0,23,0,0,0,1,1,0,0,0,1,0,0,1,0
12.35,0.163805509,9,117.6124,1,34,1,0,0,1,1,0,1,0,0,0,0,1,1
17.75,0.111931193,11,108.8912,2,14,1,0,0,1,1,0,0,0,1,0,1,0,0
19.35,0.049736267,6,76.8644,7,19,1,0,1,0,0,1,0,0,1,0,1,0,1
6.32,0.021287234,10,38.5822,0,23,0,0,1,0,1,0,0,0,1,0,0,1,0
19.6,0.025164132,8,152.6024,5,36,3,0,0,1,1,0,0,1,0,0,0,1,1
12.15,0.018410515,5,252.1698,8,24,1,0,1,0,1,0,0,0,1,1,0,0,1
15.75,0.135836828,9,100.37,2,14,1,0,0,1,1,0,0,0,1,0,1,0,1
9.195,0.080442371,9,107.7622,0,23,0,0,0,1,1,0,0,0,1,0,0,1,0
11.35,0.043402224,6,197.0742,2,14,1,0,1,0,0,1,0,0,1,0,1,0,1
9,0.085538477,13,169.2816,5,36,3,0,1,0,1,0,0,1,0,0,0,1,1
8.155,0.119351235,10,190.153,1,34,1,0,1,0,1,0,1,0,0,0,0,1,1
12.3,0.128136346,9,248.346,0,23,0,0,0,1,1,0,0,0,1,0,0,1,0
9.895,0.028765486,3,115.3492,9,22,1,0,1,0,0,1,0,1,0,1,0,0,1
5.46,0.107057186,6,144.9786,8,24,1,0,1,0,0,1,0,0,1,1,0,0,1
14.5,0.01950565,11,163.921,9,22,1,0,0,1,1,0,0,1,0,1,0,0,1
19.2,0.129731747,9,196.211,0,23,0,0,0,1,1,0,0,0,1,0,0,1,0
8.85,0.028048877,9,106.1964,4,36,0,0,0,1,1,0,0,0,1,1,0,0,0
7.42,0.021617397,12,185.0582,7,19,1,0,1,0,0,1,0,0,1,0,1,0,1
6.52,0.044391149,3,164.3842,5,36,3,0,1,0,1,0,0,1,0,0,0,1,1
8.975,0.05272914,3,86.4224,8,24,1,0,1,0,0,1,0,0,1,1,0,0,1
5.75,0.075287081,4,115.3176,9,22,1,0,1,0,0,1,0,1,0,1,0,0,0
12.65,0.075981306,5,192.3846,1,34,1,0,1,0,0,1,1,0,0,0,0,1,1
13.5,0.101231721,0,86.254,0,23,0,0,1,0,1,0,0,0,1,0,0,1,0
17.1,0.053930934,9,167.0842,3,12,2,0,0,1,1,0,0,1,0,0,0,1,1
14.3,0.034551415,0,98.1726,3,12,2,0,1,0,0,1,0,1,0,0,0,1,0
16.6,0.050369191,3,117.2124,9,22,1,0,1,0,1,0,0,1,0,1,0,0,1
19.6,0.041459372,9,89.6514,3,12,2,0,0,1,1,0,0,1,0,0,0,1,1
10,0.053930934,6,245.0144,5,36,3,0,1,0,1,0,0,1,0,0,0,1,1
13.6,0.00994477,9,177.837,5,36,3,0,0,1,1,0,0,1,0,0,0,1,1
16.7,0.06082402,0,98.7384,1,34,1,0,1,0,0,1,1,0,0,0,0,1,1
13.65,0.072898645,5,198.1426,6,17,1,0,1,0,0,1,0,0,1,0,1,0,1
8.18,0.013130031,9,142.6154,8,24,1,0,0,1,1,0,0,0,1,1,0,0,0
10.1,0.045653999,13,35.6848,1,34,1,0,1,0,0,1,1,0,0,0,0,1,0
20.75,0.19033746,13,159.4578,4,36,0,0,1,0,1,0,0,0,1,1,0,0,0
9.195,0.047081398,5,51.1666,1,34,1,0,1,0,0,1,1,0,0,0,0,1,1
6.155,0.095195306,10,213.956,2,14,1,0,1,0,0,1,0,0,1,0,1,0,1
12.85,0.033192524,6,199.0768,1,34,1,0,1,0,1,0,1,0,0,0,0,1,1
10.65,0.048686689,11,164.1526,8,24,1,0,0,1,1,0,0,0,1,1,0,0,1
13.65,0.080804019,5,261.1936,7,19,1,0,1,0,0,1,0,0,1,0,1,0,1
5.785,0.038817121,6,262.6252,9,22,1,0,1,0,0,1,0,1,0,1,0,0,0
9.6,0.011211251,9,166.9184,0,23,0,0,0,1,1,0,0,0,1,0,0,1,0
7.315,0.015364173,13,154.334,3,12,2,0,1,0,1,0,0,1,0,0,0,1,1
15.7,0.030476541,13,252.2724,5,36,3,0,1,0,0,1,0,1,0,0,0,1,1
18.7,0.037835765,6,111.1886,2,14,1,0,1,0,1,0,0,0,1,0,1,0,1
19.25,0.034699737,3,141.7496,8,24,1,0,1,0,0,1,0,0,1,1,0,0,1
6.78,0.066565644,6,185.324,1,34,1,0,1,0,1,0,1,0,0,0,0,1,1
10.1,0.089688978,6,225.5088,0,23,0,0,1,0,0,1,0,0,1,0,0,1,1
6.59,0.026180032,9,120.7098,6,17,1,0,0,1,1,0,0,0,1,0,1,0,1
10,0.053930934,5,230.0668,4,36,0,0,1,0,0,1,0,0,1,1,0,0,0
8.71,0.139795569,3,47.2376,3,12,2,0,1,0,1,0,0,1,0,0,0,1,0
12.15,0.131445848,5,246.846,7,19,1,0,1,0,1,0,0,0,1,0,1,0,1
10.5,0.116673795,0,161.721,8,24,1,0,1,0,0,1,0,0,1,1,0,0,1
19.85,0.17514326,6,222.3772,5,36,3,0,1,0,1,0,0,1,0,0,0,1,1
11.15,0.085931544,13,169.679,8,24,1,0,1,0,0,1,0,0,1,1,0,0,1
8.235,0.014482153,8,182.295,9,22,1,0,0,1,1,0,0,1,0,1,0,0,1
20,0.051596927,5,128.0678,7,19,1,0,1,0,0,1,0,0,1,0,1,0,1
7.75,0.082915017,5,34.9558,6,17,1,0,1,0,0,1,0,0,1,0,1,0,0
6.715,0.203510667,0,41.0454,0,23,0,0,1,0,0,1,0,0,1,0,0,1,0
5.985,0.096337184,5,125.2678,2,14,1,0,1,0,1,0,0,0,1,0,1,0,0
20.85,0.062350672,0,86.9514,7,19,1,0,1,0,0,1,0,0,1,0,1,0,1
17.5,0.013658248,5,256.3304,9,22,1,0,1,0,1,0,0,1,0,1,0,0,1
19.2,0.077132215,9,197.411,5,36,3,0,0,1,1,0,0,1,0,0,0,1,1
10,0.025822315,3,262.7226,6,17,1,0,1,0,1,0,0,0,1,0,1,0,1
16.7,0.054618573,15,65.5168,6,17,1,0,1,0,0,1,0,0,1,0,1,0,1
13.8,0.056960814,13,230.0984,9,22,1,0,1,0,0,1,0,1,0,1,0,0,1
20.7,0.169776346,3,184.4266,6,17,1,0,1,0,1,0,0,0,1,0,1,0,1
13.6,0.119361718,4,231.63,9,22,1,0,1,0,0,1,0,1,0,1,0,0,1
12.15,0.131921819,5,246.346,2,14,1,0,1,0,1,0,0,0,1,0,1,0,0
18.6,0.039454924,5,244.0802,3,12,2,0,1,0,1,0,0,1,0,0,0,1,1
5.94,0.034717799,3,179.4344,5,36,3,0,1,0,1,0,0,1,0,0,0,1,1
14.85,0.009995002,13,154.463,2,14,1,0,1,0,0,1,0,0,1,0,1,0,1
14.6,0.071904258,6,106.8254,0,23,0,0,1,0,0,1,0,0,1,0,0,1,0
9.27,0.061883353,4,147.905,9,22,1,0,1,0,1,0,0,1,0,1,0,0,1
20.1,0.054565932,5,152.2366,7,19,1,0,1,0,0,1,0,0,1,0,1,0,1
14.15,0.008829806,9,196.811,3,12,2,0,0,1,1,0,0,1,0,0,0,1,1
10.5,0.019046089,14,188.424,6,17,1,1,0,0,1,0,0,0,1,0,1,0,1
16,0.040945898,13,143.1496,8,24,1,0,1,0,1,0,0,0,1,1,0,0,1
12.85,0.055603753,6,195.6768,0,23,0,0,1,0,1,0,0,0,1,0,0,1,0
17.6,0.03928284,13,94.641,9,22,1,0,1,0,0,1,0,1,0,1,0,0,1
17.25,0.160095901,6,61.5194,2,14,1,0,1,0,0,1,0,0,1,0,1,0,1
13.85,0.034765901,7,114.2492,2,14,1,1,0,0,1,0,0,0,1,0,1,0,1
16.7,0.053930934,6,109.1912,3,12,2,0,1,0,1,0,0,1,0,0,0,1,0
13,0.044976367,14,176.2054,6,17,1,1,0,0,0,1,0,0,1,0,1,0,1
12.3,0.021984639,5,191.2162,2,14,1,0,1,0,1,0,0,0,1,0,1,0,1
10.5,0.01100413,13,167.1842,7,19,1,0,1,0,0,1,0,0,1,0,1,0,1
13,0.099325278,9,45.406,8,24,1,0,0,1,1,0,0,0,1,1,0,0,0
7.42,0.021661527,12,187.7582,3,12,2,0,1,0,0,1,0,1,0,0,0,1,1
9.8,0.013830218,14,45.306,1,34,1,1,0,0,1,0,1,0,0,0,0,1,1
14.75,0.033024328,8,236.6906,3,12,2,0,0,1,1,0,0,1,0,0,0,1,1
9.8,0.073289899,13,120.8098,2,14,1,0,1,0,0,1,0,0,1,0,1,0,1
8.655,0.088693595,13,122.5756,2,14,1,0,1,0,0,1,0,0,1,0,1,0,1
15.85,0.053930934,13,55.1956,1,34,1,0,1,0,1,0,1,0,0,0,0,1,1
7.39,0.068055818,8,140.7812,3,12,2,0,0,1,1,0,0,1,0,0,0,1,1
16.2,0.019457372,14,153.9972,3,12,2,1,0,0,1,0,0,1,0,0,0,1,1
8.77,0.046762633,6,170.8422,6,17,1,0,1,0,0,1,0,0,1,0,1,0,1
17.35,0.146299902,12,150.405,8,24,1,0,1,0,0,1,0,0,1,1,0,0,1
5.73,0.045371855,14,86.0882,8,24,1,1,0,0,1,0,0,0,1,1,0,0,1
8.6,0.032687702,8,140.9154,7,19,1,0,0,1,1,0,0,0,1,0,1,0,1
9.5,0.035121963,6,168.6448,1,34,1,0,1,0,0,1,1,0,0,0,0,1,1
11.35,0.030869612,13,49.8008,7,19,1,0,1,0,1,0,0,0,1,0,1,0,0
20.35,0.083799283,10,184.1292,8,24,1,0,1,0,1,0,0,0,1,1,0,0,1
17.35,0.020542737,11,80.5618,1,34,1,0,0,1,1,0,1,0,0,0,0,1,0
6.59,0.026058181,9,121.9098,5,36,3,0,0,1,1,0,0,1,0,0,0,1,1
9.5,0.019114349,13,182.1608,4,36,0,0,1,0,0,1,0,0,1,1,0,0,0
12.6,0.021969896,6,248.6092,8,24,1,0,1,0,0,1,0,0,1,1,0,0,1
20.35,0.151044881,10,79.2276,6,17,1,0,1,0,0,1,0,0,1,0,1,0,0
8.39,0.120497266,9,162.2868,8,24,1,0,0,1,1,0,0,0,1,1,0,0,1
10.5,0.116108797,0,164.121,5,36,3,0,1,0,0,1,0,1,0,0,0,1,1
20.35,0.150341867,10,83.1276,5,36,3,0,1,0,0,1,0,1,0,0,0,1,1
16.7,0.042412572,4,119.0782,5,36,3,0,1,0,0,1,0,1,0,0,0,1,1
13.65,0.077670981,8,55.093,2,14,1,0,0,1,1,0,0,0,1,0,1,0,1
20.85,0.037403973,5,192.5478,8,24,1,0,1,0,1,0,0,0,1,1,0,0,1
20.7,0.047482391,4,215.9876,6,17,1,0,1,0,0,1,0,0,1,0,1,0,1
9.3,0.028638276,0,195.8136,3,12,2,0,1,0,1,0,0,1,0,0,0,1,1
8.185,0.038948125,6,115.4808,2,14,1,0,1,0,1,0,0,0,1,0,1,0,0
19.1,0.045088724,4,39.7138,5,36,3,1,0,0,1,0,0,1,0,0,0,1,1
10.3,0.011148865,13,84.854,7,19,1,0,1,0,0,1,0,0,1,0,1,0,0
11.3,0.056434817,0,247.8118,8,24,1,0,1,0,1,0,0,0,1,1,0,0,1
5.885,0.092771309,3,54.1982,8,24,1,0,1,0,0,1,0,0,1,1,0,0,0
20.7,0.02689477,9,76.7354,6,17,1,0,0,1,1,0,0,0,1,0,1,0,1
7.56,0.064030636,5,154.463,3,12,2,0,1,0,1,0,0,1,0,0,0,1,1
19.7,0.038549197,7,127.5362,5,36,3,1,0,0,1,0,0,1,0,0,0,1,1
